"order_id","customer","customer_id","employee","employee_id","product_name","product_id","quantity","unit_price","order_date","required_date","shipped_date","ship_via","freight","ship_name","ship_address","ship_city","ship_region","ship_postal_code","ship_country","product_id-2","quantity-2","unit_price-2","discount"
"10537","Richter Supermarkt","RICSU","Nancy Davolio","1","Manjimup Dried Apples","51","6","53","0","1997-05-28","1997-05-19","1","78.85","Richter Supermarkt","Starenweg 5","Genève","","1204","Switzerland","51","6","53","0"
"10537","Richter Supermarkt","RICSU","Nancy Davolio","1","Escargots de Bourgogne","58","20","13.25","0","1997-05-28","1997-05-19","1","78.85","Richter Supermarkt","Starenweg 5","Genève","","1204","Switzerland","58","20","13.25","0"
"10537","Richter Supermarkt","RICSU","Nancy Davolio","1","Mozzarella di Giovanni","72","21","34.8","0","1997-05-28","1997-05-19","1","78.85","Richter Supermarkt","Starenweg 5","Genève","","1204","Switzerland","72","21","34.8","0"
"10537","Richter Supermarkt","RICSU","Nancy Davolio","1","Röd Kaviar","73","9","15","0","1997-05-28","1997-05-19","1","78.85","Richter Supermarkt","Starenweg 5","Genève","","1204","Switzerland","73","9","15","0"
"10538","B's Beverages","BSBEV","Anne Dodsworth","9","Outback Lager","70","7","15","0","1997-06-12","1997-05-16","3","4.87","B's Beverages","Fauntleroy Circus","London","","EC2 5NT","UK","70","7","15","0"
"10538","B's Beverages","BSBEV","Anne Dodsworth","9","Mozzarella di Giovanni","72","1","34.8","0","1997-06-12","1997-05-16","3","4.87","B's Beverages","Fauntleroy Circus","London","","EC2 5NT","UK","72","1","34.8","0"
"10539","B's Beverages","BSBEV","Michael Suyama","6","Konbu","13","8","6","0","1997-06-13","1997-05-23","3","12.36","B's Beverages","Fauntleroy Circus","London","","EC2 5NT","UK","13","8","6","0"
"10539","B's Beverages","BSBEV","Michael Suyama","6","Sir Rodney's Scones","21","15","10","0","1997-06-13","1997-05-23","3","12.36","B's Beverages","Fauntleroy Circus","London","","EC2 5NT","UK","21","15","10","0"
"10539","B's Beverages","BSBEV","Michael Suyama","6","Geitost","33","15","2.5","0","1997-06-13","1997-05-23","3","12.36","B's Beverages","Fauntleroy Circus","London","","EC2 5NT","UK","33","15","2.5","0"
"10539","B's Beverages","BSBEV","Michael Suyama","6","Maxilaku","49","6","20","0","1997-06-13","1997-05-23","3","12.36","B's Beverages","Fauntleroy Circus","London","","EC2 5NT","UK","49","6","20","0"
"10540","QUICK-Stop","QUICK","Janet Leverling","3","Aniseed Syrup","3","60","10","0","1997-06-16","1997-06-13","3","1007.64","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany","3","60","10","0"
"10540","QUICK-Stop","QUICK","Janet Leverling","3","Gumbär Gummibärchen","26","40","31.23","0","1997-06-16","1997-06-13","3","1007.64","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany","26","40","31.23","0"
"10540","QUICK-Stop","QUICK","Janet Leverling","3","Côte de Blaye","38","30","263.5","0","1997-06-16","1997-06-13","3","1007.64","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany","38","30","263.5","0"
"10540","QUICK-Stop","QUICK","Janet Leverling","3","Scottish Longbreads","68","35","12.5","0","1997-06-16","1997-06-13","3","1007.64","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany","68","35","12.5","0"
"10541","Hanari Carnes","HANAR","Andrew Fuller","2","Guaraná Fantástica","24","35","4.5","0.1","1997-06-16","1997-05-29","1","68.65","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil","24","35","4.5","0.1"
"10541","Hanari Carnes","HANAR","Andrew Fuller","2","Côte de Blaye","38","4","263.5","0.1","1997-06-16","1997-05-29","1","68.65","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil","38","4","263.5","0.1"
"10541","Hanari Carnes","HANAR","Andrew Fuller","2","Louisiana Fiery Hot Pepper Sauce","65","36","21.05","0.1","1997-06-16","1997-05-29","1","68.65","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil","65","36","21.05","0.1"
"10541","Hanari Carnes","HANAR","Andrew Fuller","2","Flotemysost","71","9","21.5","0.1","1997-06-16","1997-05-29","1","68.65","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil","71","9","21.5","0.1"
"10542","Königlich Essen","KOENE","Nancy Davolio","1","Queso Cabrales","11","15","21","0.05","1997-06-17","1997-05-26","3","10.95","Königlich Essen","Maubelstr. 90","Brandenburg","","14776","Germany","11","15","21","0.05"
"10542","Königlich Essen","KOENE","Nancy Davolio","1","Tourtière","54","24","7.45","0.05","1997-06-17","1997-05-26","3","10.95","Königlich Essen","Maubelstr. 90","Brandenburg","","14776","Germany","54","24","7.45","0.05"
"10543","LILA-Supermercado","LILAS","Laura Callahan","8","Queso Manchego La Pastora","12","30","38","0.15","1997-06-18","1997-05-23","2","48.17","LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","Lara","3508","Venezuela","12","30","38","0.15"
"10543","LILA-Supermercado","LILAS","Laura Callahan","8","Tunnbröd","23","70","9","0.15","1997-06-18","1997-05-23","2","48.17","LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","Lara","3508","Venezuela","23","70","9","0.15"
"10544","Lonesome Pine Restaurant","LONEP","Margaret Peacock","4","Rössle Sauerkraut","28","7","45.6","0","1997-06-18","1997-05-30","1","24.91","Lonesome Pine Restaurant","89 Chiaroscuro Rd.","Portland","OR","97219","USA","28","7","45.6","0"
"10544","Lonesome Pine Restaurant","LONEP","Margaret Peacock","4","Laughing Lumberjack Lager","67","7","14","0","1997-06-18","1997-05-30","1","24.91","Lonesome Pine Restaurant","89 Chiaroscuro Rd.","Portland","OR","97219","USA","67","7","14","0"
"10545","Lazy K Kountry Store","LAZYK","Laura Callahan","8","Queso Cabrales","11","10","21","0","1997-06-19","1997-06-26","2","11.92","Lazy K Kountry Store","12 Orchestra Terrace","Walla Walla","WA","99362","USA","11","10","21","0"
"10546","Victuailles en stock","VICTE","Nancy Davolio","1","Uncle Bob's Organic Dried Pears","7","10","30","0","1997-06-20","1997-05-27","3","194.72","Victuailles en stock","2, rue du Commerce","Lyon","","69004","France","7","10","30","0"
"10546","Victuailles en stock","VICTE","Nancy Davolio","1","Steeleye Stout","35","30","18","0","1997-06-20","1997-05-27","3","194.72","Victuailles en stock","2, rue du Commerce","Lyon","","69004","France","35","30","18","0"
"10546","Victuailles en stock","VICTE","Nancy Davolio","1","Tarte au sucre","62","40","49.3","0","1997-06-20","1997-05-27","3","194.72","Victuailles en stock","2, rue du Commerce","Lyon","","69004","France","62","40","49.3","0"
"10547","Seven Seas Imports","SEVES","Janet Leverling","3","Mascarpone Fabioli","32","24","32","0.15","1997-06-20","1997-06-02","2","178.43","Seven Seas Imports","90 Wadhurst Rd.","London","","OX15 4NB","UK","32","24","32","0.15"
"10547","Seven Seas Imports","SEVES","Janet Leverling","3","Inlagd Sill","36","60","19","0","1997-06-20","1997-06-02","2","178.43","Seven Seas Imports","90 Wadhurst Rd.","London","","OX15 4NB","UK","36","60","19","0"
"10548","Toms Spezialitäten","TOMSP","Janet Leverling","3","Sasquatch Ale","34","10","14","0.25","1997-06-23","1997-06-02","2","1.43","Toms Spezialitäten","Luisenstr. 48","Münster","","44087","Germany","34","10","14","0.25"
"10548","Toms Spezialitäten","TOMSP","Janet Leverling","3","Jack's New England Clam Chowder","41","14","9.65","0","1997-06-23","1997-06-02","2","1.43","Toms Spezialitäten","Luisenstr. 48","Münster","","44087","Germany","41","14","9.65","0"
"10549","QUICK-Stop","QUICK","Steven Buchanan","5","Gorgonzola Telino","31","55","12.5","0.15","1997-06-10","1997-05-30","1","171.24","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany","31","55","12.5","0.15"
"10549","QUICK-Stop","QUICK","Steven Buchanan","5","Rogede sild","45","100","9.5","0.15","1997-06-10","1997-05-30","1","171.24","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany","45","100","9.5","0.15"
"10549","QUICK-Stop","QUICK","Steven Buchanan","5","Manjimup Dried Apples","51","48","53","0.15","1997-06-10","1997-05-30","1","171.24","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany","51","48","53","0.15"
"10550","Godos Cocina Típica","GODOS","Robert King","7","Alice Mutton","17","8","39","0.1","1997-06-25","1997-06-06","3","4.32","Godos Cocina Típica","C/ Romero, 33","Sevilla","","41101","Spain","17","8","39","0.1"
"10550","Godos Cocina Típica","GODOS","Robert King","7","Teatime Chocolate Biscuits","19","10","9.2","0","1997-06-25","1997-06-06","3","4.32","Godos Cocina Típica","C/ Romero, 33","Sevilla","","41101","Spain","19","10","9.2","0"
"10550","Godos Cocina Típica","GODOS","Robert King","7","Sir Rodney's Scones","21","6","10","0.1","1997-06-25","1997-06-06","3","4.32","Godos Cocina Típica","C/ Romero, 33","Sevilla","","41101","Spain","21","6","10","0.1"
"10550","Godos Cocina Típica","GODOS","Robert King","7","Sirop d'érable","61","10","28.5","0.1","1997-06-25","1997-06-06","3","4.32","Godos Cocina Típica","C/ Romero, 33","Sevilla","","41101","Spain","61","10","28.5","0.1"
"10551","Furia Bacalhau e Frutos do Mar","FURIB","Margaret Peacock","4","Pavlova","16","40","17.45","0.15","1997-07-09","1997-06-06","3","72.95","Furia Bacalhau e Frutos do Mar","Jardim das rosas n. 32","Lisboa","","1675","Portugal","16","40","17.45","0.15"
"10551","Furia Bacalhau e Frutos do Mar","FURIB","Margaret Peacock","4","Steeleye Stout","35","20","18","0.15","1997-07-09","1997-06-06","3","72.95","Furia Bacalhau e Frutos do Mar","Jardim das rosas n. 32","Lisboa","","1675","Portugal","35","20","18","0.15"
"10551","Furia Bacalhau e Frutos do Mar","FURIB","Margaret Peacock","4","Gula Malacca","44","40","19.45","0","1997-07-09","1997-06-06","3","72.95","Furia Bacalhau e Frutos do Mar","Jardim das rosas n. 32","Lisboa","","1675","Portugal","44","40","19.45","0"
"10552","HILARION-Abastos","HILAA","Andrew Fuller","2","Gudbrandsdalsost","69","18","36","0","1997-06-26","1997-06-05","1","83.22","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela","69","18","36","0"
"10552","HILARION-Abastos","HILAA","Andrew Fuller","2","Rhönbräu Klosterbier","75","30","7.75","0","1997-06-26","1997-06-05","1","83.22","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela","75","30","7.75","0"
"10553","Wartian Herkku","WARTH","Andrew Fuller","2","Queso Cabrales","11","15","21","0","1997-06-27","1997-06-03","2","149.49","Wartian Herkku","Torikatu 38","Oulu","","90110","Finland","11","15","21","0"
"10553","Wartian Herkku","WARTH","Andrew Fuller","2","Pavlova","16","14","17.45","0","1997-06-27","1997-06-03","2","149.49","Wartian Herkku","Torikatu 38","Oulu","","90110","Finland","16","14","17.45","0"
"10553","Wartian Herkku","WARTH","Andrew Fuller","2","Gustaf's Knäckebröd","22","24","21","0","1997-06-27","1997-06-03","2","149.49","Wartian Herkku","Torikatu 38","Oulu","","90110","Finland","22","24","21","0"
"10553","Wartian Herkku","WARTH","Andrew Fuller","2","Gorgonzola Telino","31","30","12.5","0","1997-06-27","1997-06-03","2","149.49","Wartian Herkku","Torikatu 38","Oulu","","90110","Finland","31","30","12.5","0"
"10553","Wartian Herkku","WARTH","Andrew Fuller","2","Steeleye Stout","35","6","18","0","1997-06-27","1997-06-03","2","149.49","Wartian Herkku","Torikatu 38","Oulu","","90110","Finland","35","6","18","0"
"10554","Ottilies Käseladen","OTTIK","Margaret Peacock","4","Pavlova","16","30","17.45","0.05","1997-06-27","1997-06-05","3","120.97","Ottilies Käseladen","Mehrheimerstr. 369","Köln","","50739","Germany","16","30","17.45","0.05"
"10554","Ottilies Käseladen","OTTIK","Margaret Peacock","4","Tunnbröd","23","20","9","0.05","1997-06-27","1997-06-05","3","120.97","Ottilies Käseladen","Mehrheimerstr. 369","Köln","","50739","Germany","23","20","9","0.05"
"10554","Ottilies Käseladen","OTTIK","Margaret Peacock","4","Tarte au sucre","62","20","49.3","0.05","1997-06-27","1997-06-05","3","120.97","Ottilies Käseladen","Mehrheimerstr. 369","Köln","","50739","Germany","62","20","49.3","0.05"
"10554","Ottilies Käseladen","OTTIK","Margaret Peacock","4","Original Frankfurter grüne Soße","77","10","13","0.05","1997-06-27","1997-06-05","3","120.97","Ottilies Käseladen","Mehrheimerstr. 369","Köln","","50739","Germany","77","10","13","0.05"
"10555","Save-a-lot Markets","SAVEA","Michael Suyama","6","Tofu","14","30","23.25","0.2","1997-06-30","1997-06-04","3","252.49","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","14","30","23.25","0.2"
"10555","Save-a-lot Markets","SAVEA","Michael Suyama","6","Teatime Chocolate Biscuits","19","35","9.2","0.2","1997-06-30","1997-06-04","3","252.49","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","19","35","9.2","0.2"
"10555","Save-a-lot Markets","SAVEA","Michael Suyama","6","Guaraná Fantástica","24","18","4.5","0.2","1997-06-30","1997-06-04","3","252.49","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","24","18","4.5","0.2"
"10555","Save-a-lot Markets","SAVEA","Michael Suyama","6","Manjimup Dried Apples","51","20","53","0.2","1997-06-30","1997-06-04","3","252.49","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","51","20","53","0.2"
"10555","Save-a-lot Markets","SAVEA","Michael Suyama","6","Gnocchi di nonna Alice","56","40","38","0.2","1997-06-30","1997-06-04","3","252.49","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","56","40","38","0.2"
"10556","Simons bistro","SIMOB","Andrew Fuller","2","Mozzarella di Giovanni","72","24","34.8","0","1997-07-15","1997-06-13","1","9.8","Simons bistro","Vinbæltet 34","Kobenhavn","","1734","Denmark","72","24","34.8","0"
"10557","Lehmanns Marktstand","LEHMS","Anne Dodsworth","9","Wimmers gute Semmelknödel","64","30","33.25","0","1997-06-17","1997-06-06","2","96.72","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.","","60528","Germany","64","30","33.25","0"
"10557","Lehmanns Marktstand","LEHMS","Anne Dodsworth","9","Rhönbräu Klosterbier","75","20","7.75","0","1997-06-17","1997-06-06","2","96.72","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.","","60528","Germany","75","20","7.75","0"
"10558","Around the Horn","AROUT","Nancy Davolio","1","Zaanse koeken","47","25","9.5","0","1997-07-02","1997-06-10","2","72.97","Around the Horn","Brook Farm Stratford St. Mary","Colchester","Essex","CO7 6JX","UK","47","25","9.5","0"
"10558","Around the Horn","AROUT","Nancy Davolio","1","Manjimup Dried Apples","51","20","53","0","1997-07-02","1997-06-10","2","72.97","Around the Horn","Brook Farm Stratford St. Mary","Colchester","Essex","CO7 6JX","UK","51","20","53","0"
"10558","Around the Horn","AROUT","Nancy Davolio","1","Filo Mix","52","30","7","0","1997-07-02","1997-06-10","2","72.97","Around the Horn","Brook Farm Stratford St. Mary","Colchester","Essex","CO7 6JX","UK","52","30","7","0"
"10558","Around the Horn","AROUT","Nancy Davolio","1","Perth Pasties","53","18","32.8","0","1997-07-02","1997-06-10","2","72.97","Around the Horn","Brook Farm Stratford St. Mary","Colchester","Essex","CO7 6JX","UK","53","18","32.8","0"
"10558","Around the Horn","AROUT","Nancy Davolio","1","Röd Kaviar","73","3","15","0","1997-07-02","1997-06-10","2","72.97","Around the Horn","Brook Farm Stratford St. Mary","Colchester","Essex","CO7 6JX","UK","73","3","15","0"
"10559","Blondesddsl père et fils","BLONP","Michael Suyama","6","Jack's New England Clam Chowder","41","12","9.65","0.05","1997-07-03","1997-06-13","1","8.05","Blondel père et fils","24, place Kléber","Strasbourg","","67000","France","41","12","9.65","0.05"
"10559","Blondesddsl père et fils","BLONP","Michael Suyama","6","Pâté chinois","55","18","24","0.05","1997-07-03","1997-06-13","1","8.05","Blondel père et fils","24, place Kléber","Strasbourg","","67000","France","55","18","24","0.05"
"10560","Frankenversand","FRANK","Laura Callahan","8","Nord-Ost Matjeshering","30","20","25.89","0","1997-07-04","1997-06-09","1","36.65","Frankenversand","Berliner Platz 43","München","","80805","Germany","30","20","25.89","0"
"10560","Frankenversand","FRANK","Laura Callahan","8","Tarte au sucre","62","15","49.3","0.25","1997-07-04","1997-06-09","1","36.65","Frankenversand","Berliner Platz 43","München","","80805","Germany","62","15","49.3","0.25"
"10561","Folk och fä HB","FOLKO","Andrew Fuller","2","Gula Malacca","44","10","19.45","0","1997-07-04","1997-06-09","2","242.21","Folk och fä HB","Åkergatan 24","Bräcke","","S-844 67","Sweden","44","10","19.45","0"
"10561","Folk och fä HB","FOLKO","Andrew Fuller","2","Manjimup Dried Apples","51","50","53","0","1997-07-04","1997-06-09","2","242.21","Folk och fä HB","Åkergatan 24","Bräcke","","S-844 67","Sweden","51","50","53","0"
"10562","Reggiani Caseifici","REGGC","Nancy Davolio","1","Geitost","33","20","2.5","0.1","1997-07-07","1997-06-12","1","22.95","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia","","42100","Italy","33","20","2.5","0.1"
"10562","Reggiani Caseifici","REGGC","Nancy Davolio","1","Tarte au sucre","62","10","49.3","0.1","1997-07-07","1997-06-12","1","22.95","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia","","42100","Italy","62","10","49.3","0.1"
"10563","Ricardo Adocicados","RICAR","Andrew Fuller","2","Inlagd Sill","36","25","19","0","1997-07-22","1997-06-24","2","60.43","Ricardo Adocicados","Av. Copacabana, 267","Rio de Janeiro","RJ","02389-890","Brazil","36","25","19","0"
"10563","Ricardo Adocicados","RICAR","Andrew Fuller","2","Filo Mix","52","70","7","0","1997-07-22","1997-06-24","2","60.43","Ricardo Adocicados","Av. Copacabana, 267","Rio de Janeiro","RJ","02389-890","Brazil","52","70","7","0"
"10564","Rattlesnake Canyon Grocery","RATTC","Margaret Peacock","4","Alice Mutton","17","16","39","0.05","1997-07-08","1997-06-16","3","13.75","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA","17","16","39","0.05"
"10564","Rattlesnake Canyon Grocery","RATTC","Margaret Peacock","4","Gorgonzola Telino","31","6","12.5","0.05","1997-07-08","1997-06-16","3","13.75","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA","31","6","12.5","0.05"
